"StartDate","EndDate","Status","Progress","Duration__in_seconds_","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","Q1.2","country","Q2.1","Q2.2","Q2.2_2_TEXT","Q2.3_1","Q2.3_2","Q2.3_3","Q3.2","Q5.2","Q5.3","Q5.4","Q6.2","Q6.3","Q6.4","Q7.2","Q7.3","Q7.4","Q8.2","Q8.3","Q8.4","Q9.2","Q9.3","Q9.4","Q10.2","Q10.3","Q10.4","Q11.2","Q11.3","Q11.4","Q12.2","Q12.3","Q12.4","Q13.2","Q13.3","Q13.4","Q14.2","Q14.3","Q14.4","Q15.2","Q15.3","Q15.4","Q16.2","Q16.3","Q16.4","Q17.2","Q17.3","Q17.4","Q18.2","Q18.3","Q18.4","Q19.2","Q19.3","Q19.4","Q20.2","Q20.3","Q20.4","Q21.2","Q21.3","Q21.4","Q22.2","Q22.3","Q22.4","Q23.2","Q23.3","Q23.4","Q24.2","Q24.3","Q24.4","Q25.2","Q25.3","Q25.4","Q26.2","Q26.3","Q26.4","Q27.2","Q27.3","Q27.4","Q28.2","Q28.3","Q28.4","Q29.2","Q29.3","Q29.4","Q30.2","Q30.3","Q30.4","Q31.2","Q31.3","Q31.4","Q32.2","Q32.3","Q32.4","Q33.2","Q33.3","Q33.4","Q34.2","Q34.3","Q34.4","Q35.2","Q35.3","Q35.4","Q36.2","Q36.3","Q36.4","Q37.2","Q37.3","Q37.4","Q38.2","Q38.3","Q38.4","Q39.2","Q39.3","Q39.4","Q40.2","Q40.3","Q40.4","Q41.3","Q41.4","Q42.2","Q42.3","Q43.2","Q43.3","Q44.2","Q44.3","Q45.2","Q45.3","Q46.2","Q46.3","FL_48_DO_Itemevaluation1","FL_48_DO_Itemevaluation2","FL_48_DO_Itemevaluation3","FL_48_DO_Itemevaluation4","FL_48_DO_Itemevaluation5","FL_48_DO_Itemevaluation6","FL_48_DO_Itemevaluation7","FL_48_DO_Itemevaluation8","FL_48_DO_Itemevaluation9","FL_48_DO_Itemevaluation10","FL_48_DO_Itemevaluation11","FL_48_DO_Itemevaluation12","FL_48_DO_Itemevaluation13","FL_48_DO_Itemevaluation14","FL_48_DO_Itemevaluation15","FL_48_DO_Itemevaluation16","FL_48_DO_Itemevaluation17","FL_48_DO_Itemevaluation18","FL_48_DO_Itemevaluation19","FL_48_DO_Itemevaluation20","FL_48_DO_Itemevaluation21","FL_48_DO_Itemevaluation22","FL_48_DO_Itemevaluation23","FL_48_DO_Itemevaluation24","FL_48_DO_Itemevaluation25","FL_48_DO_Itemevaluation26","FL_48_DO_Itemevaluation27","FL_48_DO_Itemevaluation28","FL_48_DO_Itemevaluation29","FL_48_DO_Itemevaluation30","FL_48_DO_Itemevaluation31","FL_48_DO_Itemevaluation32","FL_48_DO_Itemevaluation33","FL_48_DO_Itemevaluation34","FL_48_DO_Itemevaluation35","FL_48_DO_Itemevaluation36"
2024-02-14 10:15:42,2024-02-14 11:10:43,0,100,3301,1,2024-02-14 11:10:44,"R_55t1jVcmNYAlVZJ","anonymous","EN",1,NA,"Italy",2,"Italian",4,1,1,"",NA,NA,NA,NA,NA,NA,1,4,2,NA,NA,NA,NA,NA,NA,1,4,2,2,3,1,NA,NA,NA,NA,NA,NA,2,5,1,NA,NA,NA,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,5,3,1,3,4,1,4,4,2,6,4,2,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,2,5,2,1,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,1,5,4,3,6,4,2,3,2,2,NA,NA,NA,NA,NA,NA,"Item number 4 seems to be slightly less centered on the dimension compared to the other items. I would find it effective if taken alone.","","Item 5 seems a bit off-topic. In my opinion, it also touches on other dimensions. Let's consider the potential implications of keeping any sort of secrets disclosed by any type of person. A negative response, or disagreement with this assertion, might be due to worrying about the consequences and not necessarily a reflection of concern for others dignity.","","Item 5. After a couple of readings, it makes me think about face self-concern, while the other items do not raise any doubts.","","Item 5 may tap on to face other-concern dimension","","Item 1 sounds a bit too generic, it could be related also to honor self-concern dimension","","Item 3 could be related also to face self-concern dimension","People should minimize conflict in social relationships at all costs, to preserve the group's status",NA,NA,2,NA,NA,11,5,NA,NA,6,NA,10,NA,NA,NA,1,12,3,13,15,17,NA,NA,NA,7,18,16,NA,NA,NA,14,8,9,4,NA,NA
2024-02-14 12:00:51,2024-02-14 12:21:54,0,100,1262,1,2024-02-14 12:21:54,"R_2977XHvBTMXGZZD","anonymous","EN",1,NA,"Greece",2,"Greek (but I can also run the project in English)",3,3,3,"They look ok!",NA,NA,NA,3,3,3,1,3,3,NA,NA,NA,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,4,3,3,NA,NA,NA,3,3,3,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,NA,NA,NA,4,3,3,NA,NA,NA,6,3,3,NA,NA,NA,6,3,3,6,3,3,NA,NA,NA,6,3,3,NA,NA,NA,5,3,3,4,3,3,NA,NA,NA,6,3,3,NA,NA,NA,6,3,3,1,3,3,"","","","","","","","","","","","",NA,8,4,NA,6,NA,NA,NA,NA,16,14,NA,1,10,NA,NA,NA,NA,18,NA,15,NA,12,NA,11,2,NA,3,NA,9,7,NA,5,NA,17,13
2024-02-14 10:36:13,2024-02-14 12:41:41,0,100,7528,1,2024-02-14 12:41:42,"R_3fAG0lt6ZY7sbVv","anonymous","EN",1,NA,"Hungary",2,"Hungarian",3,1,2,"",NA,NA,NA,1,4,2,NA,NA,NA,1,4,3,1,4,2,1,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,4,2,4,4,3,NA,NA,NA,NA,NA,NA,3,4,2,5,2,1,NA,NA,NA,4,3,3,NA,NA,NA,NA,NA,NA,6,3,2,4,2,4,3,4,2,NA,NA,NA,NA,NA,NA,5,3,1,NA,NA,NA,5,3,2,NA,NA,NA,6,4,2,NA,NA,NA,NA,NA,NA,6,1,1,6,2,2,NA,NA,NA,"","","","People should always keep promises that they made to another person, no matter who that person is: this is I think to close to someone 'honoring' their word","","If a person is insulted and they don?t respond, they will look weak: This is I think too close to saving 'face'","Men should protect the reputation of women they are related to: These are also role expectations, in this form I think this item cannot separate between face and honor","","","","","",NA,16,NA,6,15,1,NA,NA,NA,NA,8,18,5,NA,NA,17,3,NA,2,NA,NA,14,4,13,NA,NA,7,NA,11,NA,12,NA,NA,9,10,NA
2024-02-14 12:04:26,2024-02-14 13:33:22,0,100,5335,1,2024-02-14 13:33:24,"R_4NDkqhqO6UqUplb","anonymous","EN",1,NA,"Türkiye",2,"Turkish",2,2,2,"",3,3,2,NA,NA,NA,NA,NA,NA,5,3,2,NA,NA,NA,2,4,2,2,2,2,2,4,2,2,4,2,NA,NA,NA,NA,NA,NA,2,4,2,NA,NA,NA,NA,NA,NA,3,2,4,6,4,2,3,4,2,6,2,2,NA,NA,NA,4,4,2,NA,NA,NA,4,3,1,NA,NA,NA,2,4,4,NA,NA,NA,NA,NA,NA,3,4,2,NA,NA,NA,5,3,2,NA,NA,NA,NA,NA,NA,1,3,2,NA,NA,NA,6,3,2,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","",9,NA,NA,7,NA,15,14,2,6,NA,NA,12,NA,NA,3,16,4,13,NA,8,NA,5,NA,1,NA,NA,18,NA,17,NA,NA,11,NA,10,NA,NA
2024-02-14 14:54:40,2024-02-14 15:19:56,0,100,1516,1,2024-02-14 15:19:57,"R_8CdOn8SeY5W93jz","anonymous","EN",1,NA,"Poland",2,"Polish",2,2,2,"The descriptions are quite general. I'm afraid that it will be easy to take honor for face and vice-versa. Reputation sometimes is intertwined with the social role we occupy.",NA,NA,NA,NA,NA,NA,1,4,2,1,4,1,1,3,1,NA,NA,NA,3,4,1,NA,NA,NA,3,4,1,NA,NA,NA,NA,NA,NA,2,3,1,3,5,1,3,4,1,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1,4,4,1,4,4,2,4,3,1,NA,NA,NA,NA,NA,NA,5,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,1,4,4,2,6,3,1,"3 - this one is too similar to honor in my opinion. Is more ""pro-active"" compared to other items.","","","","I have problems with items that explicitly name ""honor"". I would use ""reputation instead. These are tautologies, the items are circular, they self-describe the factor they are referring to. Sorry for this muddy explanation, but I have no better words to explain my intuition:P","","6 - It is probably the least ""social"" one. Sometimes ""the word"" is not related to others. You can, for example, give yourself a word, that you will start dieting next week.","","1,2,4, - I think I have problems in distinguishing these items from honor. To me these are all reputation-related. Maybe it's my culture, but embarrasing oneself, to me, is associated with losing reputation. Cauce you might be perceived as someone unpredictable, not worthy of concern, a poor cooperation partner.","","4 - this one, to me, is about respecting ones ingroup. Therefore, very similar to the honor category","",NA,NA,6,4,1,NA,3,NA,2,NA,NA,12,13,15,17,NA,NA,NA,NA,11,18,10,14,NA,NA,7,NA,NA,NA,9,NA,NA,NA,8,5,16
2024-02-13 22:30:45,2024-02-14 16:12:51,0,100,63725,1,2024-02-14 16:12:52,"R_4fjZBx022odWFwG","anonymous","EN",1,NA,"Turkey",2,"Turkish",3,1,2,"",3,3,1,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,NA,NA,NA,2,4,1,NA,NA,NA,2,5,1,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,1,3,3,1,3,3,1,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,5,3,1,NA,NA,NA,3,4,1,5,5,1,3,3,1,NA,NA,NA,6,3,1,3,3,1,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Item 1: I would drop the ""and"" and put a comma (,) after ""opinion""","My candidates for exclusion are items number 1 and 3. One of them can be dropped because their meanings and sentence structures are very similar.","","","","Items 6 and 7: They seem to be measuring ""honor, concern for others"" rather than ""honor, concern for self. So, I recommend dropping them.
","?tem 4: I think gender is a strong confounding in this item. Rewriting it in a gender-neutral form would be a good option, like the remaining items. But please note that I am not an expert in this line of research. So it may be the standard item in this literature. If so, please excuse my ignorance.","","","","It seems that I have grouped some of the items of the Face construct (both self-concerned and other-concerned) under the honor construct. Especially, the word ""embarrass"" has confused me. In retrospect, the items make sense though.",7,16,NA,NA,NA,17,NA,6,NA,3,14,NA,NA,NA,NA,15,10,9,18,NA,NA,NA,NA,12,11,NA,1,2,4,NA,5,13,8,NA,NA,NA
2024-02-14 16:25:04,2024-02-14 16:37:27,0,100,743,1,2024-02-14 16:37:28,"R_6wBshd83SOKZ4E9","anonymous","EN",1,NA,"Portugal",2,"Portuguese",4,2,3,"",NA,NA,NA,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,NA,NA,NA,3,5,1,3,4,2,NA,NA,NA,4,4,1,3,4,1,NA,NA,NA,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,4,4,2,6,4,1,6,4,2,6,3,2,5,3,2,5,4,2,6,4,2,6,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,2,"","","","","","","","","","","","",NA,9,NA,NA,NA,2,NA,NA,NA,NA,6,NA,11,15,NA,14,3,NA,16,NA,NA,NA,NA,17,18,10,4,7,1,13,5,8,NA,NA,NA,12
2024-02-14 22:13:50,2024-02-14 22:39:38,0,100,1547,1,2024-02-14 22:39:39,"R_5Q2TesAYlWycYZb","anonymous","EN",1,NA,"GREECE",2,"GREEK",3,1,1,"",NA,NA,NA,1,4,1,1,4,1,1,3,1,2,4,1,NA,NA,NA,2,4,1,NA,NA,NA,NA,NA,NA,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,1,NA,NA,NA,5,4,1,5,4,1,NA,NA,NA,NA,NA,NA,6,4,1,NA,NA,NA,6,4,1,NA,NA,NA,4,4,1,6,4,1,5,4,1,NA,NA,NA,NA,NA,NA,4,4,1,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,NA,NA,NA,6,4,1,"","","2. People should never talk about others behind their back in a negative way. 
It is my understanding that this item is more focused on preserving others' face and status, rather than focused on a universalistic morality in the treatment of others. Not talking negatively about others might serve as a universal value, but the association that first comes to mind is that it is a value directed at preserving one's face.","perhaps change the verb talk with another, less ambiguous, action.","","","","","","","","",NA,2,1,12,10,NA,17,NA,NA,8,NA,NA,NA,6,NA,18,7,NA,NA,13,NA,14,NA,4,16,15,NA,NA,3,5,NA,NA,NA,11,NA,9
2024-02-14 22:44:31,2024-02-14 23:04:28,0,100,1197,1,2024-02-14 23:04:29,"R_5pgK0LuJQORfNkE","anonymous","EN",1,NA,"USA",1,"",3,1,1,"I'm new to some of these constructs, so these might not be helpful. I was struck the the self-concern and other-concern definitions for Dignity don't seem to be defined using the same terms. Why does the self-concern definition not mention how the self is treated by others?",1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,NA,NA,NA,NA,1,4,NA,3,5,NA,NA,NA,NA,3,5,NA,2,4,NA,3,5,NA,NA,NA,NA,3,5,NA,NA,NA,NA,NA,NA,NA,5,4,NA,6,5,NA,NA,NA,NA,6,5,NA,NA,NA,NA,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,NA,5,5,NA,NA,NA,NA,NA,NA,NA,5,4,NA,3,2,NA,6,5,NA,NA,NA,NA,5,3,NA,NA,NA,NA,"I don't think any shouldn't be used, but I liked the ones that specified ""worth"" more than the ones that didn't.","Item 4 has a typo, should be ""How much a person respects themself..."" not ""themselves"" which is the plural.
","Item one and 5 could cross-load with Face because it seems like a promise is a ""role"" of a kind.","Maybe something face valid, like, ""People should make sure that they treat everyone with dignity""","Item 3 could confound looking weak because they are insulted and looking weak because they don't respond.","","I don't like item 4 because it taps into gender roles and could reflect sexism where no other items do. I also don't think that item 6 fits in the other category, feels like it should be in the self category?","","","I'm not entirely sure how the embarrassment connects to social roles?","I don't see Item 1 as fitting here well. It feels like humility is about how the self would look, so people who aren't humble are judged for being arrogant, might not reflect as well on the group. I also don't live item 4 because it doesn't talk about the group's reputation/face","",6,NA,NA,NA,NA,16,NA,7,10,NA,8,17,9,NA,5,NA,NA,3,12,NA,11,NA,2,NA,NA,NA,13,15,NA,NA,18,4,14,NA,1,NA
2024-02-15 06:18:19,2024-02-15 07:02:43,0,100,2663,1,2024-02-15 07:02:44,"R_4SfytHqA18R8mfv","anonymous","EN",1,NA,"Hong Kong",2,"Cantonese",3,3,3,"For face, it seems in principle possible that the two conditions of a person's worth are independent of each other, e.g., having a low status but well fulfilling one's duties, or the other way around.",NA,NA,NA,NA,NA,NA,1,4,3,NA,NA,NA,NA,NA,NA,1,4,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,5,3,3,4,3,NA,NA,NA,3,3,3,6,4,3,3,2,3,NA,NA,NA,3,5,3,NA,NA,NA,NA,NA,NA,5,3,3,5,NA,3,NA,NA,NA,NA,NA,NA,3,4,3,NA,NA,NA,NA,NA,NA,5,3,3,6,3,3,5,3,3,"I think 3 may be also applicable also to honor self-concern, because a person earns others' respect by being true to themselves, instead of pleasing others.","","I am not sure about 2. Could it be also about preserving other's face and status?","","I think they are all good.","","I thought that 5 can be also about self-concern because this affects their own reputation, not only of his wife, mother, or sister. 

I think 6 should be about self-concern.","","all good.","","good","",NA,NA,2,NA,NA,4,18,NA,NA,NA,6,17,NA,NA,NA,7,8,15,NA,12,5,13,NA,1,NA,NA,14,11,NA,NA,9,NA,NA,16,10,3
2024-02-14 20:59:21,2024-02-15 10:53:28,0,100,50047,1,2024-02-15 10:53:29,"R_3z7wka8WCAfpsEV","anonymous","EN",1,NA,"United States",1,"",3,3,2,"",1,4,NA,NA,NA,NA,1,3,NA,1,4,NA,1,2,NA,NA,NA,NA,2,3,NA,2,3,NA,2,3,NA,2,3,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,4,3,NA,4,4,NA,6,2,NA,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,NA,6,3,NA,6,2,NA,NA,NA,NA,"don't use: ""How much a person respects themselves is far more important than how much others respect them""

","for all items, the items would be clearer if posed in the 'you' and not 'people' (e.g. Your sense of worth... instead of ""A person's sense of worth...)","","","A person must show strength to be respected","change all 'people' to 'you' to make the items more clearly self-concern (e.g. you should not expect... instead of people should not expect","Men should protect the reputation of women they are related to","most of the self-concerned items explicitly mention honor, but none of the other-concerned do, they all mention 'reputation'. Is this intentional?","","change 'people' and 'a person' to you for all self-concerned items (e.g. You cannot respect yourself instead of A person cannot respect themselves...)","","all items use the term 'people' except ""It is important to maintain harmony within one?s group"", is this by design?",7,NA,18,11,17,NA,8,6,1,3,NA,13,NA,NA,16,NA,NA,5,NA,10,4,15,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,9,14,NA
2024-02-15 11:42:12,2024-02-15 12:06:06,0,100,1433,1,2024-02-15 12:06:07,"R_7VWJCc6PRdUGKqJ","anonymous","EN",1,NA,"Italy",2,"Italian",1,1,1,"",1,3,2,1,3,2,NA,NA,NA,1,2,2,2,3,2,2,4,2,NA,NA,NA,NA,NA,NA,2,3,2,NA,NA,NA,NA,NA,NA,2,4,2,3,4,2,NA,NA,NA,NA,NA,NA,4,2,2,3,4,2,4,4,2,4,4,2,NA,NA,NA,NA,NA,NA,4,4,2,NA,NA,NA,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,2,NA,NA,NA,NA,NA,NA,5,4,2,NA,NA,NA,NA,NA,NA,2,3,2,2,3,2,NA,NA,NA,"I would drop either item 2 or 3 because I feel they are very similar (together they are redundant).","None.","I would drop one of 2 and 5 for redundancy reasons.","None","I would drop 4, I think many persons do not respond to insult because they are ""good person"" not because they are weak, but I see also that you assess ""looking weak"" not ""being weak"".","none","Drop 7 because of redundancy with 1; drop 3 because 5 includes 3.","None","I would drop 2 because of 1 being included. 5 and 6 look very similar, maybe one of them is enough.","None","2 and 5 look very similar. Also 1 3 and 4 look very simlar.","None",5,1,NA,7,4,8,NA,NA,9,NA,NA,2,17,NA,NA,3,11,6,13,NA,NA,18,NA,12,NA,NA,NA,14,NA,NA,15,NA,NA,16,10,NA
2024-02-15 13:39:50,2024-02-15 13:48:33,0,100,523,1,2024-02-15 13:48:34,"R_3e4MVv5tzuDXLVG","anonymous","EN",1,NA,"Portugal",2,"European Portugueses",2,1,2,"",5,3,1,NA,NA,NA,6,4,3,6,4,1,NA,NA,NA,5,3,2,2,5,1,2,5,1,5,5,1,2,5,1,6,3,2,NA,NA,NA,3,5,1,NA,NA,NA,NA,NA,NA,3,4,1,1,4,1,NA,NA,NA,4,5,1,NA,NA,NA,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,1,2,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,1,"","","","","","","","","","","","",9,NA,1,17,NA,12,15,7,16,8,11,NA,2,NA,NA,6,10,NA,4,NA,13,NA,NA,NA,NA,NA,18,NA,NA,NA,14,5,NA,NA,NA,3
2024-02-15 13:03:21,2024-02-15 19:31:17,0,100,23276,1,2024-02-15 19:31:18,"R_4e4ybk4wfBIF0Kg","anonymous","EN",1,NA,"Turkey",2,"Turkish",2,1,1,"",NA,NA,NA,NA,NA,NA,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,2,4,1,NA,NA,NA,2,5,1,2,5,1,NA,NA,NA,NA,NA,NA,2,3,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,4,4,1,NA,NA,NA,4,4,1,NA,NA,NA,4,2,1,3,4,1,6,3,1,NA,NA,NA,6,2,1,5,3,1,NA,NA,NA,5,4,1,6,5,1,NA,NA,NA,NA,NA,NA,6,4,1,"Item number 1 or 5 can be removed because they are so similar. Maybe item 1 should stay as it gives more info about a possible behavior than simply having an independent opinion.","","Item number 4 can be removed as it is too general in the sense of showing respect. The other items are more specific so they can measure the construct better.","","Since respect was emphasized in the items, I tended to select the dignity and other-concern constructs. Especially 2. item sounded like a universal morality rule to me so I suggest the removal of item 2.","","These items (see below) should not be used:
Men should protect the reputation of women they are related to; feminist participants, even if they agree with the statement in terms of honor, may not still support it as it sounds too traditional.
A person cannot be respected if they are not true to their word; I did not understand why this item is about group honor. It sounds like it relates to self-concern rather than ingroup reputation.","","Sentences starting with people confused me because then I was not sure if we were talking about the face of an individual or a group.
I think the item 2 or 4 should be removed, as they are very similar. I think 2 can be removed because item 4 also covers speaking to not embarrass themselves.","","All items seem valid.","",NA,NA,10,NA,NA,NA,4,8,NA,7,16,NA,NA,15,18,NA,NA,NA,NA,3,17,NA,1,NA,13,11,6,NA,5,9,NA,14,2,NA,NA,12
2024-02-15 20:54:20,2024-02-15 21:11:53,0,100,1053,1,2024-02-15 21:11:54,"R_2n76KZA5XX7VmYp","anonymous","EN",1,NA,"Poland",2,"Polish",1,1,1,"no",NA,NA,NA,1,4,1,NA,NA,NA,NA,NA,NA,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,NA,NA,NA,2,3,1,3,3,1,NA,NA,NA,NA,NA,NA,1,3,1,NA,NA,NA,4,4,1,NA,NA,NA,4,4,1,4,4,1,3,4,1,5,2,1,3,4,1,NA,NA,NA,5,4,1,5,3,1,5,3,1,NA,NA,NA,NA,NA,NA,2,2,1,2,4,1,2,3,1,NA,NA,NA,"1 and 5 are too similar,","no","no","no","no","no","these are the worst: A person cannot be respected if they are not true to their word,
A person cannot be respected if they are not loyal to their family","no","no","no","no","no",NA,15,NA,NA,17,NA,NA,NA,NA,NA,NA,16,NA,8,3,NA,NA,7,NA,14,NA,10,5,18,2,1,NA,11,13,4,NA,NA,9,12,6,NA
2024-02-15 21:08:38,2024-02-15 21:32:25,0,100,1427,1,2024-02-15 21:32:26,"R_1MWGQsDMYP9uWhP","anonymous","EN",1,NA,"United Kingdom",1,"",4,3,2,"",NA,NA,NA,1,4,NA,2,4,NA,1,4,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,2,4,NA,NA,NA,NA,2,3,NA,2,4,NA,NA,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,4,4,NA,3,5,NA,4,4,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,NA,5,5,NA,5,4,NA,NA,NA,NA,6,4,NA,"This item ?People?s opinions should be independent of what others around them think? seems very leading and ?political?","","This item could have sone overlapping with one?s sense of honor ? People should keep the secrets they have been trusted with, no matter whose secret it is?","","?A person who has no honor is not worthy of respect? reads like ?a person who has not honor is not worthy of honor?.","For this item, expressions like ?take revenge? or ? get back at? could be more helpful. ?People should punish those who insult them?","The other version of this item (item 1)  is better worded ? People should be concerned about damaging their families? reputation?","","This is perhaps the most vague item in the set open to various interpretations ? People should know what is expected of them and act accordingly?","","Item 6 is better worded than the following ? People should be extremely careful not to embarrass other people, especially if it is someone of a higher rank?","",NA,13,1,5,NA,NA,11,NA,16,NA,4,18,NA,NA,17,NA,NA,NA,NA,3,15,8,2,12,NA,NA,NA,6,NA,NA,NA,10,7,9,NA,14
2024-02-16 11:20:10,2024-02-16 11:28:59,0,100,528,1,2024-02-16 11:29:00,"R_3xzYqMpSX9bF29a","anonymous","EN",1,NA,"Poland",2,"Polish, Turkish, Russian",3,2,2,"",NA,NA,NA,1,4,3,1,4,1,NA,NA,NA,1,4,1,1,4,1,NA,NA,NA,NA,NA,NA,2,4,1,NA,NA,NA,NA,NA,NA,2,4,1,3,3,1,NA,NA,NA,3,4,1,NA,NA,NA,5,4,1,3,3,1,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,NA,NA,NA,4,4,1,NA,NA,NA,5,3,1,6,4,1,6,4,1,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,NA,NA,NA,"","","","","","","","","","","","",NA,7,9,NA,15,13,NA,NA,6,NA,NA,10,5,NA,3,NA,16,1,4,NA,NA,NA,12,NA,14,NA,2,11,8,17,NA,NA,NA,NA,18,NA
2024-02-16 12:07:54,2024-02-16 12:48:56,0,100,2462,1,2024-02-16 12:48:57,"R_4dFjHf0GWFg2Cf8","anonymous","EN",1,NA,"Lebanon",2,"Arabic",2,1,2,"FACE: 
I do not find ""fulfill its requirements"" a lot different from ""adherence to role expectations"". Can the first be more about the requirements that you set for yourself? Just an idea :)",1,2,2,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,5,3,1,3,3,1,NA,NA,NA,1,3,1,3,3,2,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,4,4,4,4,4,1,NA,NA,NA,5,2,2,NA,NA,NA,6,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,1,1,2,1,2,2,1,4,2,2,NA,NA,NA,2,3,2,"""People should be true to themselves regardless of what others think"": the item is good and fits within the construct, however, it might be tough translate into Arabic because ""being true to oneself"" is a bit tricky.","","""People should always keep promises that they made to another person, no matter who that person is"" : should this not be under ""self-concern""? Is it not more about how pple view themselves regardless of others? I also struggled with the other items that highlight that it does not matter who the other person is. This does not mean you should not the items though.","Adjusted items:
People should always keep promises that they made to another person
People should not lie to another person
People should be treated with respect
People should keep the secrets they have been trusted with
","","","""People should be concerned about damaging their families? reputation"": When I first read it I thought that people are supposed to damage their families reputation, but I think that the item means that pple should make sure that they do not damage their families' reputation, right? I think this item might not be so easy to understand or translate.

""A person cannot be respected if they are not true to their word"": this item is similar to the one about making promises to others.","People should make sure not to damage their families? reputation.","""People worthy of respect are those who do what is expected of them and do it well"": do you care about doing it or doing it well? If you care about them both, then it should be fine.","","","",3,NA,NA,16,NA,NA,13,10,NA,4,2,NA,NA,15,NA,17,NA,NA,NA,12,8,5,NA,11,NA,6,NA,NA,NA,NA,1,7,14,18,NA,9
